"","Sample Id","treatment","Plant","Operator","Analysis Date Time","ImageFileName","ImageAcqDeviceAndSoftwareInfo DateTimeModified","AnalysedRegionArea(cm2)","AnalysedRegionWidth(cm)","AnalysedRegionHeight(cm)","Left Top Right Bottom  NExclusions","DevOrder Criteria","ImgType CalibMeth TPU Units PxSizeH PxSizeV [CalFile]","PxClassif","Filters","Fractal PxMin PxMax","SoilVol(m3)","Length(cm)","LengthTen(cm)","ProjArea(cm2)","ProjAreaTen(cm2)/RatioLeafToRootArea","SurfArea(cm2)","SurfAreaTen(cm2)","AvgDiam(mm)","AvgDiamTen(mm)","LenPerVol(cm/m3)","LenPerVolTen(cm/m3)","RootVolume(cm3)","FractalDimension","FractalDeviation","Tips","Forks","Crossings","NofLinks","NLinksIL","NLinksEE","NLinksEEL","NLinksEI","NLinksII","LengthLinksIL","LengthLinksEE","LengthLinksEEL","LengthLinksEI","LengthLinksII","Altitude","ExternalPathLength","LinkAvgLength(cm)","LinkAvgProjArea(cm2)","LinkAvgSurfArea(cm2)","LinkAvgDiam(mm)","LinkAvgBrAngle(deg)","NofNodules","LeafArea","...53","NAxis","Main NAxis","Main TotLength","Lateral NAxis","Lateral TotLength","Tertiary NAxis","Tertiary TotLength","NSeedlings/Seedling#","NumberOfClasses","ClassBoundaries","LenTotHistoClasses","0<.L.<=0.5000000","0.5000000<.L.<=1.0000000","1.0000000<.L.<=1.5000000","1.5000000<.L.<=2.0000000","2.0000000<.L.<=2.5000000","2.5000000<.L.<=3.0000000","3.0000000<.L.<=3.5000000","3.5000000<.L.<=4.0000000","4.0000000<.L.<=4.5000000",".L.>4.5000000","SATotHistoClasses","0<.SA.<=0.5000000","0.5000000<.SA.<=1.0000000","1.0000000<.SA.<=1.5000000","1.5000000<.SA.<=2.0000000","2.0000000<.SA.<=2.5000000","2.5000000<.SA.<=3.0000000","3.0000000<.SA.<=3.5000000","3.5000000<.SA.<=4.0000000","4.0000000<.SA.<=4.5000000",".SA.>4.5000000","PATotHistoClasses","0<.PA.<=0.5000000","0.5000000<.PA.<=1.0000000","1.0000000<.PA.<=1.5000000","1.5000000<.PA.<=2.0000000","2.0000000<.PA.<=2.5000000","2.5000000<.PA.<=3.0000000","3.0000000<.PA.<=3.5000000","3.5000000<.PA.<=4.0000000","4.0000000<.PA.<=4.5000000",".PA.>4.5000000","VolTotHistoClasses","0<.V.<=0.5000000","0.5000000<.V.<=1.0000000","1.0000000<.V.<=1.5000000","1.5000000<.V.<=2.0000000","2.0000000<.V.<=2.5000000","2.5000000<.V.<=3.0000000","3.0000000<.V.<=3.5000000","3.5000000<.V.<=4.0000000","4.0000000<.V.<=4.5000000",".V.>4.5000000","0<.T.<=0.5000000","0.5000000<.T.<=1.0000000","1.0000000<.T.<=1.5000000","1.5000000<.T.<=2.0000000","2.0000000<.T.<=2.5000000","2.5000000<.T.<=3.0000000","3.0000000<.T.<=3.5000000","3.5000000<.T.<=4.0000000","4.0000000<.T.<=4.5000000",".T.>4.5000000","GrpName...118","Background","GrpName...120","Root","GrpName...122","NotUsed"
"100","PH536_1part2","PH536",1,"Davide","23/05/2024 14:18:59","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-140","Smooth Off Area Off LWRatio Off","Off",0.006,1729.0459,0,59.3248,0,186.3743,0,0.3431,0,288174.3172,0,1.599,0,0,4706,5061,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1728.7978,1521.5696,177.9448,15.6483,7.404,3.9822,1.5038,0.3615,0.3087,0,0.075,170.3676,119.5492,36.0741,5.7222,4.1429,2.7506,1.3036,0.3661,0.3515,0,0.1075,54.2297,38.0537,11.4827,1.8214,1.3187,0.8756,0.4149,0.1165,0.1119,0,0.0342,2.1528,0.8801,0.6026,0.1687,0.1858,0.1517,0.0903,0.0295,0.0319,0,0.0123,4612,89,4,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"101","PH536_2part1","PH536",2,"Davide","23/05/2024 14:32:20","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,3711.0521,0,138.1505,0,434.0127,0,0.3723,0,618508.676,0,4.039,0,0,10045,15208,2307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3710.5524,3171.301,405.6475,88.0208,20.0049,8.2057,3.4749,2.3839,1.1404,1.2372,9.1362,392.5547,230.3181,85.8621,32.6385,10.9085,5.6382,2.9284,2.5072,1.356,1.6482,18.7494,124.954,73.3125,27.3308,10.3892,3.4723,1.7947,0.9321,0.7981,0.4316,0.5246,5.9681,8.7175,1.5761,1.5009,0.9744,0.4766,0.3094,0.1969,0.2101,0.1285,0.1749,3.1696,9898,131,10,4,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA
"102","PH536_2part2","PH536",2,"Davide","23/05/2024 14:41:21","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,3793.6257,0,116.5313,0,366.0938,0,0.3072,0,632270.9526,0,2.811,0,0,11751,14900,2583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3792.7977,3386.6258,368.8081,30.3637,5.9529,0.6895,0.3576,0,0,0,0,333.4349,241.8159,76.4534,11.1787,3.2,0.4984,0.2885,0,0,0,0,106.1356,76.9724,24.3359,3.5583,1.0186,0.1587,0.0918,0,0,0,0,3.4495,1.6241,1.3085,0.3317,0.1379,0.0288,0.0185,0,0,0,0,11589,140,18,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"103","PH536_3","PH536",3,"Davide","23/05/2024 14:52:37","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-136","Smooth Off Area Off LWRatio Off","Off",0.006,4306.6268,0,172.2396,0,541.1067,0,0.3999,0,717771.1283,0,5.41,0,0,12226,16913,2381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",4305.8101,3639.99,479.4899,111.0784,43.645,12.4013,6.4962,4.6385,1.1895,0.3838,6.4975,491.8093,290.3904,100.8805,42.9016,23.1428,8.7652,5.4967,4.6252,1.3835,0.4976,13.7257,156.5478,92.4341,32.1113,13.656,7.3666,2.79,1.7497,1.4723,0.4404,0.1584,4.369,9.9929,2.1223,1.7536,1.3353,0.983,0.4951,0.3711,0.3677,0.1281,0.0514,2.3854,12002,195,17,9,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA
"104","PH536_4part1","PH536",4,"Davide","23/05/2024 15:04:44","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-137","Smooth Off Area Off LWRatio Off","Off",0.006,2503.356,0,104.6729,0,328.8395,0,0.4181,0,417225.9947,0,3.437,0,0,10968,8838,927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2502.8519,2013.921,386.2716,56.9685,20.2639,13.9555,4.3478,0.4317,0.1819,0.642,5.868,302.923,159.4119,80.5645,21.6471,11.1886,9.8425,3.7319,0.4439,0.2066,0.8319,15.0542,96.4234,50.7424,25.6445,6.8905,3.5614,3.133,1.1879,0.1413,0.0658,0.2648,4.7919,7.9111,1.2093,1.3854,0.6622,0.4943,0.5546,0.2555,0.0365,0.0187,0.0858,3.2088,10694,239,22,5,3,1,0,1,0,2,NA,NA,NA,NA,NA,NA
"105","PH536_4part2","PH536",4,"Davide","23/05/2024 15:19:05","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-137","Smooth Off Area Off LWRatio Off","Off",0.006,3430.5807,0,118.3227,0,371.7217,0,0.3449,0,571763.4532,0,3.205,0,0,12097,12898,1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3429.9359,2977.2981,375.7202,54.7118,13.4708,4.2102,3.5693,0.9555,0,0,0,341.2682,228.2418,78.582,20.2068,7.2244,2.9585,3.0845,0.9702,0,0,0,108.629,72.6516,25.0134,6.432,2.2996,0.9417,0.9818,0.3088,0,0,0,4.3698,1.6434,1.3575,0.6013,0.3105,0.166,0.2128,0.0785,0,0,0,11777,276,36,7,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA
"106","PH536_5","PH536",5,"Davide","23/05/2024 15:29:14","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,2300.1031,0,80.4125,0,252.6234,0,0.3496,0,383350.5098,0,2.208,0,0,8499,7208,1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2299.8554,2049.7828,208.5864,22.5351,3.7125,1.594,2.6518,1.5969,0.9661,0.5969,7.8329,233.4708,158.421,43.2,8.3538,2.0009,1.141,2.2946,1.6576,1.1359,0.825,14.4409,74.3161,50.427,13.751,2.6591,0.6369,0.3632,0.7304,0.5276,0.3616,0.2626,4.5967,4.9354,1.142,0.7388,0.2499,0.0864,0.0653,0.1582,0.1371,0.1065,0.0908,2.1603,8311,157,22,5,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA
"107","PH536_6","PH536",6,"Davide","23/05/2024 16:05:43","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-137","Smooth Off Area Off LWRatio Off","Off",0.006,4272.8599,0,150.1006,0,471.5549,0,0.3513,0,712143.3195,0,4.141,0,0,18887,18680,2708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",4271.5258,3731.9108,418.1832,64.32,26.4471,14.8169,7.2937,3.4069,0.3139,0.3247,4.5086,427.7763,272.0279,86.1903,24.2015,14.3039,10.2768,6.1427,3.3874,0.3491,0.4151,10.4816,136.1654,86.5892,27.4352,7.7036,4.5531,3.2712,1.9553,1.0782,0.1111,0.1321,3.3364,8.016,1.9052,1.4662,0.7345,0.6197,0.5693,0.4129,0.2685,0.0309,0.0422,1.9667,18581,265,25,7,5,2,1,0,0,1,NA,NA,NA,NA,NA,NA
"108","PH536_7","PH536",7,"Davide","23/05/2024 16:27:08","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,2453.3494,0,86.0003,0,270.178,0,0.3505,0,408891.5656,0,2.368,0,0,8465,7339,1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2452.9677,2194.4063,186.4221,36.4359,10.588,2.8817,7.2475,2.1019,1.134,3.3594,8.3909,248.2629,159.1655,38.8292,13.692,5.7195,2.0533,6.1622,2.121,1.3097,4.5826,14.6277,79.0245,50.664,12.3597,4.3583,1.8206,0.6536,1.9615,0.6751,0.4169,1.4587,4.6561,5.8721,1.0862,0.6687,0.4147,0.2477,0.117,0.4178,0.1707,0.1205,0.4979,2.1308,8322,117,14,9,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA
"109","PH537_1part1","PH537",1,"Davide","23/05/2024 10:06:27","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-140","Smooth Off Area Off LWRatio Off","Off",0.006,2563.2535,0,93.4463,0,293.5703,0,0.3646,0,427208.9237,0,2.676,0,0,9691,10198,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2562.7483,2212.346,263.5742,50.0534,18.4858,7.0957,1.0457,1.4848,0.9483,0.849,6.8655,264.7052,155.9042,55.8651,18.795,9.8276,4.9781,0.9237,1.5329,1.107,1.0759,14.6959,84.2583,49.6258,17.7824,5.9826,3.1282,1.5846,0.294,0.4879,0.3524,0.3425,4.6779,6.3217,1.0604,0.981,0.5692,0.4187,0.2791,0.0651,0.1262,0.1028,0.1084,2.6108,9557,109,16,6,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA
"110","PH537_1part2","PH537",1,"Davide","23/05/2024 10:12:27","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-141","Smooth Off Area Off LWRatio Off","Off",0.006,1748.5468,0,56.8089,0,178.4703,0,0.3249,0,291424.4709,0,1.45,0,0,4452,5507,812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1747.9357,1537.1041,183.4799,20.2879,5.6589,1.1074,0.2974,0,0,0,0,162.1032,111.6067,38.8934,7.5242,3.0448,0.7757,0.2582,0,0,0,0,51.599,35.5255,12.3802,2.395,0.9692,0.2469,0.0822,0,0,0,0,1.8623,0.7658,0.6792,0.2249,0.1312,0.0433,0.0179,0,0,0,0,4373,66,11,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"111","PH537_2part1","PH537",2,"Davide","23/05/2024 10:36:18","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-139","Smooth Off Area Off LWRatio Off","Off",0.006,2055.8247,0,87.061,0,273.5102,0,0.4235,0,342637.4485,0,2.896,0,0,5395,7021,834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2055.5434,1713.6664,257.2276,49.049,16.9219,4.8225,2.2042,1.7032,1.2343,0.7194,7.9948,248.5696,140.7349,53.71,18.9254,9.0143,3.3162,1.9217,1.7759,1.4623,0.9786,16.7303,79.1221,44.7973,17.0964,6.0241,2.8693,1.0556,0.6117,0.5653,0.4655,0.3115,5.3254,6.5403,1.0675,0.9259,0.5889,0.3842,0.1823,0.1337,0.1476,0.1381,0.106,2.8661,5238,133,14,4,2,0,1,0,0,3,NA,NA,NA,NA,NA,NA
"112","PH537_2part2","PH537",2,"Davide","23/05/2024 10:43:18","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-139","Smooth Off Area Off LWRatio Off","Off",0.006,1999.9654,0,74.3632,0,233.619,0,0.3718,0,333327.5745,0,2.172,0,0,6373,5931,736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1999.463,1711.9447,224.1693,45.6466,10.1181,4.7278,2.6215,0.235,0,0,0,213.414,137.0872,47.7107,17.2946,5.5164,3.3532,2.2143,0.2376,0,0,0,67.9318,43.6362,15.1868,5.505,1.7559,1.0673,0.7048,0.0756,0,0,0,2.975,1.0088,0.8389,0.5278,0.241,0.1901,0.1493,0.0191,0,0,0,6182,157,26,7,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"113","PH537_3","PH537",3,"Davide","23/05/2024 10:55:32","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-139","Smooth Off Area Off LWRatio Off","Off",0.006,3657.1927,0,129.6172,0,407.2046,0,0.3544,0,609532.1201,0,3.608,0,0,11946,14103,2367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3656.3936,3236.2371,307.2362,55.7262,16.497,14.6018,5.1359,10.1414,2.6001,0.4513,7.7665,368.8377,227.2818,64.6082,20.8185,9.03,10.1212,4.3452,10.1523,2.9907,0.6044,18.8855,117.4047,72.346,20.5654,6.6267,2.8743,3.2217,1.3831,3.2316,0.952,0.1924,6.0114,9.422,1.5199,1.1237,0.6264,0.3958,0.5603,0.2934,0.8099,0.274,0.0644,3.7541,11785,130,19,4,5,0,1,0,0,2,NA,NA,NA,NA,NA,NA
"114","PH537_4part1","PH537",4,"Davide","23/05/2024 11:07:32","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-143","Smooth Off Area Off LWRatio Off","Off",0.006,2385.6082,0,93.0383,0,292.2884,0,0.39,0,397601.3628,0,2.85,0,0,5433,7588,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2385.0259,2004.7483,279.1162,65.8447,24.2132,3.7116,1.1591,0,0.2952,0.0382,5.8994,264.1506,150.9446,57.8245,25.3044,12.7933,2.5409,0.9783,0,0.3666,0.0566,13.3415,84.0818,48.0472,18.4061,8.0546,4.0722,0.8088,0.3114,0,0.1167,0.018,4.2467,6.1361,1.0812,0.9909,0.7842,0.5409,0.1388,0.0659,0,0.0338,0.0066,2.4938,5349,67,7,7,2,0,0,0,0,1,NA,NA,NA,NA,NA,NA
"115","PH537_4part2","PH537",4,"Davide","23/05/2024 11:20:54","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,4224.4893,0,123.8678,0,389.142,0,0.2932,0,704081.5499,0,2.853,0,0,11445,18100,3574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",4223.6387,3922.9091,252.4313,34.7547,8.5392,4.1522,0.6507,0.2015,0,0,0,352.5541,279.2011,52.1184,13.1562,4.4944,2.8582,0.529,0.1967,0,0,0,112.2214,88.8725,16.5898,4.1877,1.4306,0.9098,0.1684,0.0626,0,0,0,3.5543,1.8675,0.8895,0.4015,0.1892,0.157,0.0343,0.0153,0,0,0,11304,120,15,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"116","PH537_5","PH537",5,"Davide","23/05/2024 11:33:03","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,3433.5559,0,138.5383,0,435.2307,0,0.4035,0,572259.3231,0,4.39,0,0,8653,14886,1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3432.8542,2833.9132,450.6676,88.1579,31.4858,15.6927,4.7096,1.2759,2.0048,0.855,4.0917,392.6867,216.9544,96.302,33.7921,16.8463,10.8711,4.0112,1.2758,2.4278,1.1311,9.0748,124.9961,69.0587,30.6539,10.7563,5.3623,3.4604,1.2768,0.4061,0.7728,0.3601,2.8886,8.0377,1.5869,1.7032,1.0447,0.7222,0.6014,0.2727,0.1018,0.2343,0.1193,1.6512,8476,151,22,2,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA
"117","PH537_6part1","PH537",6,"Davide","23/05/2024 11:57:18","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-141","Smooth Off Area Off LWRatio Off","Off",0.006,2207.181,0,91.1136,0,286.2418,0,0.4128,0,367863.5,0,2.954,0,0,5717,7852,834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2206.8045,1761.4206,343.7036,69.5533,17.3581,7.7827,3.8728,1.5592,1.1568,0.3915,0.006,258.4678,137.8614,73.4312,25.7667,9.3195,5.3459,3.2672,1.589,1.3666,0.5112,0.0091,82.2729,43.8826,23.3739,8.2018,2.9665,1.7017,1.04,0.5058,0.435,0.1627,0.0029,4.3069,1.0113,1.2992,0.7701,0.4009,0.2934,0.2197,0.1292,0.1286,0.0532,0.0011,5622,74,16,2,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA
"118","PH537_6part2","PH537",6,"Davide","23/05/2024 12:22:15","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,2400.6635,0,90.7286,0,285.0323,0,0.3779,0,400110.5761,0,2.693,0,0,7967,7373,918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2400.1533,2042.4095,282.9477,49.8759,8.7294,2.767,0.8625,1.6969,1.1736,3.3876,6.3033,260.6317,152.7668,61.8081,18.216,4.6761,1.8823,0.6978,1.7121,1.409,4.5161,12.9475,82.9617,48.6272,19.6741,5.7983,1.4885,0.5992,0.2221,0.545,0.4485,1.4375,4.1213,6.0703,1.0704,1.1179,0.5357,0.2003,0.1023,0.0449,0.1376,0.1348,0.4794,2.2469,7787,155,19,2,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA
